actor,degree
John Callahan,17
Joe Lisi,17
Lizbeth MacKay,17
Steve DuMouchel,17
Helen Stenborg,17
James Bolam,12
Deborah Findlay,12
Sam Bould,12
Cyril Shaps,12
Simon Turner,12
Heather-Jay Jones,12
Nicholas Hewetson,12
Jack McKenzie,12
Daniel Baldwin,26
Robert Ginty,15
Eloy Casados,15
Big John Studd,15
James Nardini,15
Branscombe Richmond,15
Patrick Swayze,13
Vivian Bonnell,13
Armelia McQueen,13
Angelina Estrada,44
Augie Blunt,13
Phil Leeds,13
Alma Beltran,13
Markie Post,18
Brett Favre,18
Khandi Alexander,99
Harland Williams,135
David Krumholtz,77
Eric Lloyd,30
Paige Tamada,10
Jayne Eastwood,10
Kenny Vadas,10
Chris Benson,10
Annie Corley,11
Victor Slezak,11
Sarah Kathryn Schmitt,11
Christopher Kroon,11
Phyllis Lyons,11
Richard Lage,11
Michelle Benes,11
Alison Wiegert,11
Wendy Gazelle,31
Ray McKinnon,31
Robert Gossett,46
Kristina Krofft,31
Tony Perez,31
Gene Kirkwood,31
Christopher Darga,31
Charles Winkler,31
Julia Pearlstein,31
Rick Snyder,31
Gerald Berns,31
Vaughn Armstrong,31
Wren T. Brown,31
Lynn Blades,31
Israel Juarbe,124
Lewis Dix Jr.,31
Lili Flanders,31
Adam Winkler,31
Brian E. Frankish,31
Wanda-Lee Evans,31
David Winkler,31
Andrew Amador,31
Juan García,37
Debra Winger,13
John Wood,29
Roddy Maude-Roxby,13
Michael Denison,13
Robert Flemyng,13
Roger Ashton-Griffiths,13
Pauline Melville,13
Patti LuPone,24
Michael Badalucco,37
Al Palagonia,18
Mario Machado,21
Jodi Long,21
John Posey,21
Bruce Locke,21
John Castle,21
Edith Ivey,21
Remy Ryan,21
S.D. Nemeth,21
Robert DoQui,21
Jeff Garlin,21
James Lorinz,27
Jill Hennessy,36
Curtis Taylor,21
Felton Perry,99
Alex Rocco,96
Louis Mustillo,78
Brant von Hoffman,72
Ashley Yarman,72
Jeremy Bergman,72
Douglas Newell,72
Haig Sutherland,72
Rondel Reynoldson,72
Rick Poltaruk,72
Kevin Blatch,72
Regis Philbin,72
Kathie Lee Gifford,72
Ernie Grunwald,72
Jennifer Clement,72
Brian Arnold,72
Paul Barsanti,72
Eddie Moore,72
Eric Breker,72
Jennifer Rockett,72
Robert Saunders,72
C. Ernst Harth,72
Gerard Plunkett,72
Michal Suchánek,72
Brent Butt,72
John Destry,72
David Fredericks,72
William MacDonald,72
Oscar Goncalves,72
Jessica Schreier,72
Kevin Mundy,72
Justen Harcourt,72
Nathan Bennett,72
Isis Johnson,72
Art Irizawa,72
Bryan Anthony,72
Adrian Armas,72
Jennifer Armstrong,72
Scott Augustine,72
Linda Bernath,72
Jeffrey Broadhurst,72
Dominic Carbone,72
Kelsey Chace,72
Michael Chambers,104
Scott Fowler,161
Amber Funk,72
Bob Gaynor,72
Leigh Hilary,72
Sarah Hofmann,72
Russ Jones,72
Eleu Kruse,72
Jocelyn Peden,72
Cindi Poe,72
Artine Brown,72
Erick Kaffka,72
Robin Mossley,72
Gerald Scarr,72
Tony Willett,72
Nicole Robert,72
James Garner,16
Wayne Duvall,16
Michael Peña,16
John O'Leary,16
Mason Gamble,64
Spencer Treat Clark,15
Viviane Vives,15
Lee Stringer,15
Loyd Catlett,15
Sid Hillman,15
Auden Thornton,15
Mary Ashleigh Green,15
John Hussey,15
Trey Parker,37
Matt Stone,37
Isaac Hayes,17
Jesse Brant Howell,17
Anthony Cross-Thomas,19
Franchesca Clifford,17
Bruce Howell,17
Deb Adair,17
Jennifer Howell,17
Nick Rhodes,17
Mike Judge,59
Toddy Walters,37
Vivian Wu,28
Corey Feldman,51
Matt Hill,28
Jim Raposa,28
David Fraser,28
James Murray,28
Steve Akahoshi,28
Travis A. Moon,28
Kent Kim,28
Ken Kensei,28
Tad Horino,60
Glen Chin,76
Koichi Sakamoto,28
Tracy Conklin,28
Edmund Stone,28
Jeff Kawasugi,28
Phil Chong,28
Yeon Kim,28
Emily Bergl,41
Jason London,69
Amy Irving,61
J. Smith-Cameron,47
Zachery Ty Bryan,41
Charlotte Ayanna,54
Rachel Blanchard,41
Justin Urich,81
Eli Craig,41
Eddie Kaye Thomas,82
Gordon Clapp,41
Clint Jordan,41
Kate Skinner,41
Rus Blackwell,41
Harold Surratt,41
David Lenthall,41
Kayla Campbell,41
Robert D. Raiford,41
Deborah Knox,41
Robert C. Treveiler,41
Gina Stewart,41
Claire Hurst,41
Albert E. Hayes,41
Rhoda Griffis,41
Eric Hill,41
Jennifer Nicole Parillo,41
Jessica Cowart,41
Tiffany LeShai McMinn,41
Steven Culbertson,41
Steven Frederick Cook,41
Chris Daniels,41
Hank Fields,41
Wofford Jones,41
Tara Killian,41
Mark Freiburger,41
Katt Shea,41
James Markham Hall Jr.,41
D.W. Moffett,15
Elizabeth Mitchell,15
Elaine Hendrix,45
Sarah Wynter,15
Don McKellar,85
Oscar Hsu,16
Callum Keith Rennie,16
Sarah Polley,50
Robert A. Silverman,16
Kris Lemche,16
Vik Sahay,65
Kirsten Johnson,16
James Kirchner,16
Balázs Koós,41
Stephanie Belding,16
Daniel Stern,55
Devin Ratray,36
Hillary Wolf,36
Jedidiah Cohen,36
Kieran Culkin,75
Eddie Bracken,17
Michael C. Maronna,36
Ralph Foody,36
Donald Trump,81
Kasi Lemmons,58
Tracey Walter,104
Charles Napier,181
Danny Darst,58
Alex Coleman,58
Ron Vawter,104
Lawrence A. Bonney,58
Frank Seals Jr.,58
Stuart Rudin,58
Masha Skorobogatov,58
Jeffrie Lane,58
Leib Lensky,58
George 'Red' Schwartz,58
Jim Roche,104
James B. Howard,58
Bill Miller,58
Chuck Aber,77
Kenneth Utt,104
Darla,58
Adelle Lutz,58
George Michael,58
Jim Dratfield,58
Stanton-Miranda,58
Rebecca Saxon,58
Cynthia Ettinger,58
Steve Wyatt,58
David Early,58
Chris Isaak,81
Tommy Lafitte,58
Josh Broder,58
Buzz Kilman,104
Harry Northup,104
Lauren Roselli,104
Maria Skorobogatov,58
Lamont Arnold,58
John Hall,58
Ted Monte,58
George A. Romero,58
Dana Carvey,17
Chris Farley,87
Michael DeLuise,17
Donna Dixon,17
Alice Cooper,48
Lee Tergesen,17
Charles Noland,17
Chris Casamassa,10
François Petit,10
Anthony Michael Hall,27
Kathy Baker,27
Robert Oliveri,27
Conchata Ferrell,66
Dick Anthony Williams,51
Susan Blommaert,27
John Davidson,27
Biff Yeager,93
Donna Pieroni,27
Alan Fudge,27
Stuart Lancaster,27
Steven Brill,27
Gina Gallagher,27
Peter Palmer,27
Kathy Lockwood,27
Nick Carter,27
Tim Rerucha,27
Taye Diggs,83
Suzzanne Douglas,44
Michael J. Pagan,37
Sicily Johnson,37
Richard Lawson,37
Lee Weaver,67
Glynn Turman,54
Denise Hunt,37
Lisa Hanna,37
Philip Casnoff,37
D'Army Bailey,37
Art Metrano,37
Carl Lumbly,37
Phina Oruche,37
Tenny Miller,37
Andrew Palmer,37
Harold Dawkins,37
Kenneth Buckford,37
Simon Street,37
Craig Blake,37
Steve Danton,37
Elly McGuire,37
Selma McPherson,37
Fern Ward,37
Lucinda Chrisman,37
Leroy Edwards III,37
David C. Waite,37
Amy Stock-Poynton,32
Jim Martin,32
Hal Landon Jr.,32
Annette Azcuy,32
Sarah Trigger,80
Eleni Kelakos,32
J. Patrick McNamara,32
Carol Rosenthal,32
Chris Matheson,32
Brendan Ryan,32
William Thorne,32
Arturo Gil,102
Tom Allard,32
Terry Finn,32
John Ehrin,32
Don Forney,32
Bruno Falcon,32
Ed Cambridge,32
Robert Noble,32
Edward James Olmos,11
Constance Marie,11
Jon Seda,11
Jackie Guerra,11
Seidy López,11
Rebecca Lee Meza,11
Victoria Elena Flores,11
Rafael Tamayo,11
William McNamara,14
John Rothman,14
Shannon O'Hurley,14
Bob Greene,14
Tony Haney,14
Danny Kovacs,14
Tahmus Rounds,14
Scott Devenney,14
David Michael Silverman,14
Theresa Russell,33
Daphne Rubin-Vega,33
Jeff Perry,33
Jennifer Taylor,33
Cory Pendergast,33
Toi Svane Stepp,33
Dennis Neal,74
Diane Adams,33
Paulo Benedeti,33
Victoria Bass,33
Ted Bartsch,33
Leonor Anthony,33
Anthony Giaimo,33
Manny Suarez,33
Janet Bushor,33
Gina LaMarca,33
Nancy Duerr,33
Margo Peace,33
Keith Wilson,33
Nelson Oramas,33
Michael Dean Walker,33
Jesse Muson,33
Kimberly Lamaze,33
Rebecca White,33
Beverly D'Angelo,86
Charlayne Woodard,16
Alexandra Kyle,16
Armin Shimerman,16
Darrell Larson,16
Cynthia Rothrock,16
Wanda Acuna,16
Sierra Pecheur,16
Laura San Giacomo,23
Chris Haywood,16
Ron Haddrick,7
Tony Bonner,7
Ben Mendelsohn,7
Michael Carman,7
Casey Affleck,137
Alison Folland,84
Susan Traylor,25
Maria Tucci,13
Tim Hopper,13
Sheryl Lee,11
Thomas Ian Griffith,17
Gregory Sierra,50
Clarke Coleman,11
Mark Sivertsen,11
Ian Michael Smith,4
Quentin Tarantino,136
Harvey Keitel,144
Ernest Liu,32
Tom Savini,50
Fred Williamson,32
Michael Parks,32
Brenda Hillhouse,83
Marc Lawrence,53
Tito Larriva,43
Peter Atanasoff,32
Johnny Vatos Hernandez,32
Heidi McNeal,32
Ernest M. Garcia,32
Gregory Nicotero,32
Mike Moroff,48
Tia Texada,62
Janine Jordae,32
Michelle Berube,62
Michael McKay,32
Jake McKinnon,32
Walter Phelan,32
Wayne Toth,32
Dylan McDermott,22
Steve Guttenberg,9
Cynthia Stevenson,26
Peter Gallagher,83
Joanne Whalley,30
Richard Wilson,30
Geraldine James,30
John Standing,30
Anna Chancellor,58
Nicholas Woodeson,114
Cliff Parisi,30
Dexter Fletcher,98
John Thomson,30
Eddie Marsan,30
Sarah Crowden,30
Cate Fowler,30
Terence Harvey,30
Donald Pickering,30
Venetia Barrett,30
Richard Dixon,30
Barnaby Kay,30
David Hounslow,30
Adam Fogerty,80
Jacqueline Phillips,30
Andrew Woodall,30
Maxwell Caulfield,30
Mike Justus,30
Inday Ba,30
Tracey Ullman,10
Sean Fox,49
J. Evan Bonifant,49
Caroline Junko King,49
Dustin Nguyen,49
Alan McRae,49
Margarita Franco,49
Angelo Tiffe,49
Don Stark,49
Kellye Nakahara,49
Scott Caudill,49
Tommy Clark,49
Jeremy Linson,49
Maital Sabban,49
Gino Dentie,49
Marcus Giamatti,49
Jill Ito,49
Michael Paciorek,49
Killer Khan,49
Shiao-Hu Tso,49
Kazuaki Naruse,49
Syunichiro Yunoki,49
Hachiro Yamauchi,49
Toshiyo Matsunaga,49
Yoshiko Kamiya,49
Katsumi Honda,49
Shogo Nakajima,49
Kyogi Kamui,49
Seigen Nakayama,49
Ôfuji,49
Hayabusa Tenkomori,49
Shinoburyû,49
Kasugia,49
Naoki Fuji,49
Takao Ito,49
Kensuke Goto,49
Yousyu Kondo,49
Takeshi Yamamoto,49
Masaki Kiryu,49
Hideki Chiba,49
Norihito Yagami,49
Kazuya Matsui,49
Kirstie Alley,38
Richard Benjamin,20
Lynn Cohen,29
Julie Kavner,20
Jennifer Garner,20
Matthew Perry,13
Rick Gomez,13
Patrick Van Horn,73
Kent Staines,13
Roger Dunn,13
Diva Gray,116
Natasha Lyonne,206
Robert Knepper,116
Patrick Cranshaw,128
Kevin Hagan,116
Trude Klein,116
Edward Hibbert,116
Colleen Dunn,116
Susan Misner,116
Frederick Rolf,116
Timothy Jerome,116
Daisy Prince,116
Ruth Gottschall,116
Monica McSwain,157
Jill Nicklaus,116
Myra Lucretia Taylor,116
Robert Khakh,116
Scotty Bloch,116
Valda Setterfield,116
Christy Carlson Romano,116
Gabriel Millman,116
Ed Hodson,116
Cynthia Onrubia,116
Emily Bindiger,116
Michael Mark,116
Chris Cardona,116
Olivia Hayman,116
Ami Almendral,116
Madeline Balmaceda,116
Vivian Cherry,116
Tommie Baxter,116
Jeff DeRocker,116
Cherylyn Jones,116
Tina Paul,116
Vikki Schnurr,116
Navah Perlman,116
Barbara Hollander,116
John Griffin,116
Waltrudis Buck,116
Kevin Bogue,116
Pamela Everett,116
Gregory Mitchell,116
Dana Moore,116
Troy Myers,116
Joe Orrach,116
Michael O'Steen,116
Luis Martin Perez,116
Krissy Richmond,116
Linda Kuriloff,116
Helen Miles,116
Arlene Martin,116
Rene Ceballos,116
Colton Green,116
Lisa LeGuillou,116
Joe Locarro,116
Andrew Pacho,116
John Selya,116
Jo Telford,116
Andrea Piedimonte,116
Gerry Burkhardt,116
Eileen Casey,116
Shelley Frankel,116
Fred Mann III,116
Kathy Sanson,116
Frank Pietri,116
Robert Walker,116
Devalle Hayes,116
Damon McCloud,116
Tommy John,116
Lindsy Canuel,116
Richard Cummings,116
Kristen Pettet,116
Patrick Lavery,116
Jonathan Giordano,116
Michel Moinot,116
Don Correia,116
Sean Grant,116
Roland Hayes,116
Delphine T. Mantz,116
Joanne McHugh,116
John Mineo,116
Willie Rosario,116
Jerome Vivona,116
Cindy Cobitt,116
Al Dana,116
Kevin De Simone,116
Paul Evans,116
Chrissy Faith,116
Jeff Lyons,116
Jenna Miles,116
Robert Ragaini,116
Lenny Roberts,116
Annette Sanders,116
Terry Textor,116
Vanéese Y. Thomas,116
Ashley H. Wilkinson,116
Lisa Cangelosi,116
Malinda Farrington,116
Allan Corduner,43
Timothy Spall,71
Ron Cook,43
Andy Serkis,49
Lesley Manville,43
Wendy Nottingham,43
Kevin McKidd,64
Martin Savage,43
Vincent Franklin,43
Eleanor David,43
Sam Kelly,43
Alison Steadman,43
Kenneth Hadley,43
Sukie Smith,43
Charles Simon,43
Francis Lee,43
Katrin Cartlidge,43
Julia Rayner,43
Dorothy Atkinson,43
Theresa Watson,43
Lavinia Bertram,43
Eve Pearce,43
Togo Igawa,43
Michael Simkins,43
Cathy Sara,43
Angela Curran,43
Mia Soteriou,43
Julian Bleach,43
Neil Salvage,43
Brid Brennan,67
Ashley Jensen,43
Richard Coyle,51
Kacey Ainsworth,43
Debbie Chazen,43
Rosie Cavaliero,43
Monica Dolan,43
Mark Benton,43
Yōji Matsuda,13
Yuriko Ishida,13
Yūko Tanaka,13
Kaoru Kobayashi,13
Masahiko Nishimura,28
Tsunehiko Kamijô,13
Sumi Shimamoto,13
Tetsu Watanabe,13
Mitsuru Satô,13
Akira Nagoya,13
Akihiro Miwa,13
Mitsuko Mori,13
Hisaya Morishige,13
Takako Fuji,13
Esai Morales,14
Sandrine Holt,14
Eru Potaka-Dewes,14
Emilio Tuki Hito,14
Gordon Hatfield,14
Frenxa Reuben,14
Hori Ahipene,14
Chiefy Elkington,14
Ruihana Rewa,14
George Henare,14
Rawiri Paratene,14
Pete Smith,27
Mario Gaoa,14
Christian Clavier,40
Marie-Anne Chazel,40
Christian Bujeau,42
Muriel Robin,34
Claire Nadeau,34
Armelle,34
Patrick Burgel,34
Eric Averlant,34
Pierre Vial,40
Franck-Olivier Bonnet,34
Philippe Morier-Genoud,34
Philippe Nahon,34
Olivier Claverie,34
Olga Sékulic,34
Jean-Paul Muel,40
Christian Pereira,34
Jacques François,34
Sylvie Joly,34
Michèle Garcia,34
Mireille Franchino,34
Didier Bénureau,40
Georges Téran,34
Rodolphe Sand,34
Philippe Beglia,34
Laurent Gendron,34
Arielle Sémenoff,40
Frédéric Baptiste,40
Louba Guertchikoff,34
Laurence Badie,34
David Gabison,34
Théophile Sowié,34
Josette Ménard,34
Jimmy Herman,56
Nathan Lee Chasing His Horse,56
Michael Spears,56
Jason R. Lone Hill,56
Doris Leader Charge,56
Wayne Grace,56
Donald Hotton,56
Elisa Daniel,56
Percy White Plume,56
John Tail,56
Steve Reevis,56
Sheldon Peters Wolfchild,56
Buffalo Child,56
Clayton Big Eagle,56
Richard Leader Charge,56
Redwing Ted Nez,56
Marvin Holy,56
Raymond Newholy,56
David J. Fuller,56
Ryan White Bull,56
Otakuye Conroy,56
Maretta Big Crow,56
Steven Chambers,56
Bill W. Curry,56
Nick Thompson,56
Carter Hanner,56
Kent Hays,56
Robert Goldman,56
Frank P. Costanza,56
James A. Mitchell,56
R. L. Curtin,56
Justin,56
Teddy,56
Buck,56
Conor Duffy,56
R.L. Curtin,56
Michael Horton,56
J. Wesley Adams,56
Bill Costner,56
Jim Wilson,56
Rose McGowan,31
Joseph Whipp,18
David Booth,18
Lawrence Hecht,18
Linda Blair,18
Chris Kattan,27
Ali Larter,38
Dick Beebe,14
Slavitza Jovan,14
Lisa Loeb,14
James Marsters,14
Jeannette Lewis,14
Janet Tracy Keijser,14
Darci Kistler,5
Damian Woetzel,5
Bart Robinson Cook,5
Kyra Nichols,5
Jessica Lynn Cohen,5
Miranda Richardson,32
Harry Belafonte,7
Katherine Helmond,27
Lyle Lovett,27
Tim Thomerson,27
Gregory Itzin,27
Mary Gillis,27
Elenn Barkin,27
Hunter S. Thompson,27
Tim Bagley,15
Peter Riegert,15
Amy Yasbeck,31
Richard Jeni,28
Oded Fehr,15
Gail O'Grady,15
Big Boy,15
Amy Poehler,15
Dina Platias,15
Deborah Lemen,15
Andrew Shaifer,54
Fabiana Udenio,25
Joann Richter,25
Anastasia Sakelaris,25
Monet Mazur,25
Cynthia Lamontagne,49
Joe Grisaffi,25
Joe Son,25
Larry Thomas,25
Cindy Margolis,25
Nicollette Sheridan,37
Barry Bostwick,37
Andy Griffith,37
Stephanie Romanov,37
Esau McKnight,37
Taylor Negron,45
Alex Trebek,37
Ray Charles,37
Joyce Brothers,37
Elizabeth Kaitan,37
Alexandra Paul,37
Michael Berryman,58
Eddie Deezen,37
Carlos Lauchu,37
"Roger Clinton, Jr.",37
Clyde Kusatsu,79
Diane Klimaszewski,37
Elaine Klimaszewski,37
Tina Arning,37
Rick Cramer,37
Adam Hann-Byrd,15
Kate Burton,15
William Cain,15
Michael Cumpsty,15
Maia Danziger,15
G. D. Spradlin,67
William James Myers,67
Juliet Landau,67
Clive Rosengren,67
Norman Alden,67
Danny Dayton,67
Ross Manarchy,67
Stanley DeSantis,171
Joseph R. Gannascoli,86
Carmen Filpi,67
Lisa Malkiewicz,67
Conrad Brooks,67
Don Amendolia,158
Reid Cruickshanks,67
Lionel Decker,67
Edmund L. Shaff,67
Gene LeBell,67
Gretchen Becker,67
John Rice,67
Catherine Butterfield,67
Mary Portser,67
King Cotton,67
Don Hood,67
Matthew Barry,67
Ralph Monaco,67
Gregory Walcott,67
Charles C. Stevenson Jr.,67
Rance Howard,67
Vasek Simek,67
Korla Pandit,67
Louis Lombardi,84
Jesse Hernandez,67
Jim Boyce,67
Ben Ryan Ganger,67
Tommy Bertelsen,67
Adam Drescher,67
Ric Mancini,67
George Steele 'The animal',67
Mickey Cottrell,67
Ada Tai,67
Arlene Tai,67
Rayder Woods,67
Ralph Moratz,67
Derek Jacobi,28
Nicholas Farrell,28
Michael Maloney,28
Reece Dinsdale,28
Ray Fearon,28
Simon Russell Beale,28
Don Warrington,28
Rosemary Harris,28
John Mills,28
Ken Dodd,28
Andrew Schofield,28
Daniela Romo,14
Gregg Fitzgerald,14
Don Wycherley,14
Wolf Muser,14
Luke Hayden,14
Dermot Martin,14
Johnny Galecki,10
Stuart Greer,10
Dan Albright,10
Rasool J'Han,10
Jennifer Coolidge,55
Eva Mendes,13
Richard Grieco,13
Loni Anderson,13
Dwayne Hickman,13
Lochlyn Munro,59
Raquel Gardner,13
Colin Quinn,15
Gary Cole,38
Becky Ann Baker,8
Tom Carey,8
Jack Walsh,31
Sonia Manzano,40
Roscoe Orman,40
Stephanie D'Abruzzo,40
Joey Mazzarino,40
Carmen Osbahr,40
Martin P. Robinson,40
David Rudman,40
Caroll Spinney,40
Alison Bartlett,40
Ruth Buzzi,40
Emilio Delgado,40
Loretta Long,40
Bob McGrath,40
Drew Allison,40
John Boone,40
R. Lee Bryan,40
Leslie Carrara-Rudolph,40
Lisa Consolo,40
Jodi Eichelberger,40
Rowell Gormon,40
Mary Harrison,40
Rob Killen,40
Bruce Lanoil,40
Bob Lynch,40
Ed May,40
Annie Peterle,40
Andy Stone,40
Lisa Sturz,40
Matt Vogel,40
Lucky Yates,40
Fran Brill,40
Kirk R. Thatcher,40
Anna Chlumsky,8
Griffin Dunne,8
Peter Michael Goetz,8
Lara Steinick,8
Anny Nelsen,8
Imogen Stubbs,16
Greg Wise,16
Robert Hardy,16
James Fleet,41
Harriet Walter,16
Gemma Jones,16
Emilie François,16
Elizabeth Spriggs,16
Richard Lumsden,16
Victoria Rowell,102
Brady Bluhm,78
Cam Neely,78
Brad Lockerman,78
Kathryn Frick,78
Lawrence Kopp,78
Clint Allen,78
Connie Sawyer,78
Mike Watkis,78
Diane Kinerk,78
Lisa Stothard,78
Sean Gildea,78
Charles Rahi Chun,78
Helen Boll,78
Fred Stoller,86
Hillary Matthews,78
Karen Ingram,78
Jesse Borja,78
Vene L. Arcoraci,78
Anna Anka,78
Elaine Wood,78
Bruce Bowns,78
Denise Vienne,78
Catalina Izasa,78
Samatha Pearson,78
Ken Duvall,78
Cecile Krevoy,78
George Bedard,78
Bill Beauchene,78
Gary Sivertsen,78
John Stroehman,78
Terry Mullany,78
Brad Blank,78
Mark Miosky,78
Mike Cavallo,78
Tom Leasca,78
Kevin Sheehan,78
Kenny Griswold,78
Brian Mone,78
Brad Norton,78
Chris Spain,78
Paul Pelletier,78
Mark Levine,78
Billy Smith,78
James 'Sporty' Ahern,78
Jim Blake,78
Traci Adell,78
Anita Rice,78
Pam Nielson,78
Nancy Barker,78
Brad Lowder,78
Doug Caputo,78
James Horrocks,78
Clemens E. Franek,78
Marty Fresca,78
Valentina,78
Kirsten Maryott,78
Bryan Moss,78
Craig Patterson,80
Irene Santiago,78
Josh Shipley,78
John Yost,78
James Van Der Beek,13
Ron Lester,13
Joe Pichler,13
Brady Coleman,37
Eliel Swinton,13
Tonie Perensky,13
Jesse Plemons,13
Alonna Shaw,12
Cory Everson,12
Philip Chan Yan-Kin,12
Alan Scarfe,12
Bolo Yeung,12
Andy Armstrong,12
Evan Lurie,12
Alicia Stevenson,12
Paul Aylett,12
Peter Malota,21
Robert W. Castle,60
Daniel Chapman,60
Ann Dowd,60
David Drake,60
Karen Finley,60
Charles Glenn,60
Peter Jacobs,60
John Bedford Lloyd,60
Warren Miller,60
Dan Olmstead,60
Lisa Talerico,60
Chandra Wilson,80
Kathryn Witt,60
Mark Sorensen Jr.,60
Jeffrey Williamson,60
Stephanie Roth Haberle,60
Bill Rowe,60
Ford Wheeler,60
Julius Erving,60
Adam LeFevre,117
Gary Goetzman,60
Charles Techman,60
Tony Fitzpatrick,60
Q. Lazzarus,60
Lucas Platt,60
José Castillo,60
"Roy Blount, Jr.",60
Quentin Crisp,60
Tom Detrik,60
Tony Devon,60
Tak Fujimoto,60
Ana Leza,60
Gretchen Mol,167
Steven Schub,30
Rif Hutton,30
Janet MacLachlan,30
Brad William Henke,30
Burt Bulos,30
Venessia Valentino,82
Howard S. Miller,30
Shiri Appleby,30
Rachel Winfree,30
Alison Lohman,30
Meghan Ivey,30
Ernie Lively,43
Toni Sawyer,30
Travis Tedford,30
Johnny Crawford,30
Jeff Blumenkrantz,30
Brooks Almy,30
James DeBello,64
Sam Huntington,23
Shannon Tweed,23
Emmanuelle Chriqui,23
Kristin Booth,23
Joe Flaherty,39
Matthew G. Taylor,23
Miles Dougal,23
Nick Scotti,23
David Quane,23
Rodger Barton,23
Kathryn Haggis,23
David Gardner,23
Cody Jones,23
Joan Heney,23
Gene Simmons,23
Paul Stanley,23
Paul Daniel Frehley,23
Peter Criss,23
Judd Nelson,39
Johanna Ray,29
Harvey Silver,29
Ray J,29
Kerrie Keane,29
Eric Pierpoint,29
Tembi Locke,29
Gary Graham,29
Rutanya Alda,29
Kamau Holloway,57
Maurice Chasse,29
Josh Cruze,29
Nancy Wolfe,29
Rick Worthy,29
Jacquelyn Houston,29
Cyd Strittmatter,29
Angela Goethals,30
Terrie Snell,30
Senta Moses,30
Daiana Campeanu,30
Anna Slotky,30
Kristin Minter,38
Billie Bird,30
Bill Erwin,30
Jeffrey Wiseman,30
Virginia Smith,30
Ray Toler,30
Clarke Devereux,30
Dan Charles Zukoski,30
Matt Doherty,30
Wes Bentley,39
Sam Robards,39
Hal Fort Atkinson,50
Ara Celi,39
Sue Casey,39
Brenda Wehle,39
Lisa Cloud,39
Joel McCrary,39
Marissa Jaret Winokur,39
Dennis Anderson,39
Matthew Kimbrough,52
Erin Cathryn Strubbe,39
Alison Faulk,39
Krista Goodsitt,39
Lily Houtkin,39
Carolina Lancaster,39
Mona Leah,39
Chekesha Van Putten,39
Emily Zachary,39
Nancy Anderson,39
Reshma Gajjar,39
Stephanie Rizzo,39
Heather Joy Sher,39
Chelsea Hertford,39
Elaine Corral Kendall,39
Tom Miller,39
Bruce Cohen,39
Trini Alvarado,15
Willie Nelson,15
Michael Belson,15
Suzanne Cryer,15
Jason Cottle,15
Jordana Brewster,32
Laura Harris,32
Josh Hartnett,51
Usher Raymond,63
Piper Laurie,32
Jon Abrahams,98
Summer Phoenix,32
Susan Willis,32
Pete Janssen,32
Tina Rodriguez,32
Wiley Wiggins,48
Harry Jay Knowles,32
Donna Casey,32
Louis Black,32
Eric Jungmann,32
Chris Viteychuk,32
Jim Johnston,32
Libby Villari,79
Katherine Willis,32
Mike Lutz,32
Douglas Aarniokoski,32
Virginia Capers,10
Penny Johnson,10
Peter Berg,39
Malik Yoba,34
Deborah Harry,20
Method Man,20
Paul Rudd,67
John Pankow,14
Gabriel Macht,14
Kevin Carroll,14
Sarah Hyland,14
Tim Daly,14
Amo Gulinello,14
Paz de la Huerta,14
David Barrett,17
Steve Pink,17
K. Todd Freeman,17
Barbara Harris,17
Belita Moreno,17
Rachel True,25
Christine Taylor,14
Nathaniel Marston,14
Cliff DeYoung,14
Assumpta Serna,14
Helen Shaver,14
Jeanine Jackson,27
Christopher Reeve,32
Peter Vaughan,37
Paula Jacobs,32
Tim Pigott-Smith,32
Lena Headey,32
Paul Copley,32
Peter Cellier,32
Brigitte Kahn,32
John Savident,32
Peter Eyre,32
Wolf Kahler,32
Abigail Hopkins,32
John Haycraft,32
Caroline Hunt,32
Steve Dibben,32
Terence Bayler,32
Peter Halliday,32
Jeffry Wickham,32
Tony Aitken,32
Christopher Brown,32
Ian Redford,32
Jo Kendall,42
Miles Richardson,32
Robert Downey Sr.,93
Nina Hartley,93
Brad Braeden,93
Lawrence Hudd,93
Michael Stein,93
Patricia Forte,93
Kai Lennox,93
Laurel Holloman,113
Jason Andrews,93
Lil' Cinderella,93
Greg Lauren,93
Tom Dorfmeister,93
"Jason ""Jake"" Cross",93
Jack Wallace,93
Selwyn Emerson Miller,93
Jamielyn Lippman,93
Missy Spell Tanner,93
Raymond Laboriel,93
Jon Brion,93
Brian Kehew,93
Robin Sharp,93
Audrey Wiechman,93
Tim Soronen,93
Alexander D. Slanger,93
Tom Lenk,93
Lexi Leigh,93
Laura Gronewold,93
Vernon Guichard II,93
Tony Tedeschi,93
Leslie Redden,93
Gregory T. Daniel,93
Jonathan Quint,93
Michael Penn,93
Summer Cummings,93
Skye Blue,93
Channon Roe,93
Mike Gunther,93
Michael Raye Smith,93
Michael S. Stencil,93
